(121, 219)
(121, 220)
(121, 221)
(121, 222)
(122, 150)
(122, 151)
(122, 152)
(122, 153)
(122, 154)
(122, 155)
(122, 156)
(122, 157)
(122, 158)
(122, 159)
(122, 160)
(122, 161)
(122, 162)
(122, 163)
(122, 190)
(122, 191)
(122, 214)
(122, 215)
(122, 216)
(122, 217)
(122, 218)
(122, 219)
(122, 220)
(122, 221)
(122, 222)
(123, 151)
(123, 152)
(123, 153)
(123, 154)
(123, 155)
(123, 156)
(123, 157)
(123, 158)
(123, 159)
(123, 160)
(123, 161)
(123, 162)
(123, 163)
(123, 164)
(123, 191)
(123, 192)
(123, 215)
(123, 216)
(123, 217)
(123, 219)
(123, 220)
(123, 221)
(123, 222)
(123, 223)
(124, 150)
(124, 151)
(124, 152)
(124, 153)
(124, 154)
(124, 155)
(124, 156)
(124, 157)
(124, 158)
(124, 159)
(124, 160)
(124, 161)
(124, 162)
(124, 163)
(124, 164)
(124, 165)
(124, 191)
(124, 192)
(124, 215)
(124, 216)
(124, 217)
(124, 218)
(124, 219)
(124, 220)
(124, 221)
(124, 222)
(124, 223)
(124, 224)
(125, 151)
(125, 152)
(125, 153)
(125, 154)
(125, 155)
(125, 156)
(125, 157)
(125, 158)
(125, 159)
(125, 160)
(125, 161)
(125, 162)
(125, 163)
(125, 164)
(125, 165)
(125, 192)
(125, 193)
(125, 216)
(125, 217)
(125, 218)
(125, 219)
(125, 220)
(125, 221)
(125, 222)
(125, 223)
(125, 224)
(125, 225)
(126, 151)
(126, 152)
(126, 153)
(126, 154)
(126, 155)
(126, 156)
(126, 157)
(126, 158)
(126, 159)
(126, 160)
(126, 161)
(126, 162)
(126, 163)
(126, 164)
(126, 165)
(126, 166)
(126, 193)
(126, 194)
(126, 217)
(126, 218)
(126, 219)
(126, 220)
(126, 221)
(126, 222)
(126, 223)
(126, 224)
(126, 225)
(127, 151)
(127, 153)
(127, 154)
(127, 155)
(127, 156)
(127, 157)
(127, 158)
(127, 159)
(127, 160)
(127, 161)
(127, 162)
(127, 163)
(127, 164)
(127, 165)
(127, 166)
(127, 167)
(127, 194)
(127, 218)
(127, 219)
(127, 220)
(127, 221)
(127, 222)
(127, 223)
(127, 224)
(127, 225)
(127, 226)
(128, 150)
(128, 151)
(128, 152)
(128, 153)
(128, 154)
(128, 155)
(128, 156)
(128, 157)
(128, 158)
(128, 159)
(128, 160)
(128, 161)
(128, 162)
(128, 163)
(128, 164)
(128, 165)
(128, 166)
(128, 167)
(128, 194)
(128, 195)
(128, 218)
(128, 219)
(128, 220)
(128, 221)
(128, 222)
(128, 223)
(128, 224)
(128, 225)
(128, 226)
(128, 227)
(129, 151)
(129, 152)
(129, 153)
(129, 154)
(129, 155)
(129, 156)
(129, 157)
(129, 158)
(129, 159)
(129, 160)
(129, 161)
(129, 162)
(129, 163)
(129, 164)
(129, 165)
(129, 166)
(129, 167)
(129, 168)
(129, 195)
(129, 196)
(129, 220)
(129, 221)
(129, 222)
(129, 223)
(129, 224)
(129, 225)
(129, 226)
(129, 227)
(129, 228)
(130, 151)
(130, 152)
(130, 153)
(130, 154)
(130, 155)
(130, 156)
(130, 157)
(130, 158)
(130, 159)
(130, 160)
(130, 161)
(130, 162)
(130, 163)
(130, 164)
(130, 165)
(130, 166)
(130, 167)
(130, 168)
(130, 196)
(130, 220)
(130, 221)
(130, 222)
(130, 224)
(130, 225)
(130, 226)
(130, 227)
(130, 228)
(130, 229)
(131, 151)
(131, 152)
(131, 153)
(131, 154)
(131, 155)
(131, 156)
(131, 157)
(131, 158)
(131, 159)
(131, 160)
(131, 161)
(131, 162)
(131, 163)
(131, 164)
(131, 165)
(131, 166)
(131, 167)
(131, 168)
(131, 169)
(131, 197)
(131, 220)
(131, 221)
(131, 222)
(131, 223)
(131, 224)
(131, 225)
(131, 226)
(131, 227)
(131, 228)
(131, 229)
(132, 150)
(132, 151)
(132, 152)
(132, 153)
(132, 154)
(132, 155)
(132, 156)
(132, 157)
(132, 158)
(132, 159)
(132, 160)
(132, 161)
(132, 162)
(132, 163)
(132, 164)
(132, 165)
(132, 166)
(132, 167)
(132, 169)
(132, 170)
(132, 198)
(132, 221)
(132, 222)
(132, 223)
(132, 224)
(132, 225)
(132, 226)
(132, 227)
(132, 228)
(132, 229)
(132, 230)
(133, 141)
(133, 142)
(133, 143)
(133, 148)
(133, 151)
(133, 153)
(133, 154)
(133, 155)
(133, 156)
(133, 157)
(133, 158)
(133, 159)
(133, 160)
(133, 161)
(133, 162)
(133, 163)
(133, 164)
(133, 165)
(133, 166)
(133, 167)
(133, 168)
(133, 169)
(133, 170)
(133, 171)
(133, 198)
(133, 199)
(133, 222)
(133, 223)
(133, 224)
(133, 225)
(133, 226)
(133, 227)
(133, 228)
(133, 229)
(133, 230)
(133, 231)
(134, 140)
(134, 141)
(134, 142)
(134, 143)
(134, 149)
(134, 152)
(134, 153)
(134, 154)
(134, 155)
(134, 156)
(134, 157)
(134, 158)
(134, 159)
(134, 160)
(134, 161)
(134, 162)
(134, 163)
(134, 164)
(134, 165)
(134, 166)
(134, 167)
(134, 168)
(134, 169)
(134, 170)
(134, 171)
(134, 172)
(134, 199)
(134, 200)
(134, 224)
(134, 225)
(134, 226)
(134, 227)
(134, 228)
(134, 229)
(134, 230)
(134, 231)
(134, 232)
(135, 140)
(135, 141)
(135, 142)
(135, 143)
(135, 144)
(135, 153)
(135, 154)
(135, 155)
(135, 156)
(135, 157)
(135, 158)
(135, 159)
(135, 160)
(135, 161)
(135, 162)
(135, 163)
(135, 164)
(135, 165)
(135, 166)
(135, 167)
(135, 168)
(135, 169)
(135, 170)
(135, 171)
(135, 172)
(135, 173)
(135, 200)
(135, 223)
(135, 224)
(135, 225)
(135, 226)
(135, 227)
(135, 228)
(135, 229)
(135, 230)
(135, 231)
(135, 232)
(135, 233)
(136, 140)
(136, 141)
(136, 142)
(136, 143)
(136, 144)
(136, 153)
(136, 154)
(136, 155)
(136, 156)
(136, 157)
(136, 158)
(136, 159)
(136, 160)
(136, 161)
(136, 162)
(136, 163)
(136, 164)
(136, 165)
(136, 166)
(136, 167)
(136, 168)
(136, 169)
(136, 170)
(136, 171)
(136, 172)
(136, 173)
(136, 200)
(136, 201)
(136, 224)
(136, 225)
(136, 226)
(136, 227)
(136, 228)
(136, 229)
(136, 230)
(136, 231)
(136, 232)
(136, 233)
(137, 140)
(137, 141)
(137, 142)
(137, 143)
(137, 144)
(137, 145)
(137, 153)
(137, 154)
(137, 155)
(137, 156)
(137, 157)
(137, 158)
(137, 159)
(137, 160)
(137, 161)
(137, 162)
(137, 163)
(137, 164)
(137, 165)
(137, 166)
(137, 167)
(137, 168)
(137, 169)
(137, 170)
(137, 171)
(137, 172)
(137, 173)
(137, 174)
(137, 202)
(137, 226)
(137, 227)
(137, 228)
(137, 229)
(137, 230)
(137, 231)
(137, 232)
(137, 233)
(137, 234)
(138, 140)
(138, 141)
(138, 142)
(138, 143)
(138, 144)
(138, 145)
(138, 154)
(138, 155)
(138, 156)
(138, 157)
(138, 158)
(138, 159)
(138, 160)
(138, 161)
(138, 162)
(138, 163)
(138, 164)
(138, 165)
(138, 166)
(138, 167)
(138, 168)
(138, 169)
(138, 170)
(138, 171)
(138, 172)
(138, 173)
(138, 174)
(138, 175)
(138, 202)
(138, 203)
(138, 227)
(138, 228)
(138, 229)
(138, 230)
(138, 231)
(138, 232)
(138, 233)
(138, 234)
(138, 235)
(139, 143)
(139, 144)
(139, 145)
(139, 154)
(139, 155)
(139, 156)
(139, 157)
(139, 158)
(139, 159)
(139, 160)
(139, 161)
(139, 162)
(139, 163)
(139, 164)
(139, 165)
(139, 166)
(139, 167)
(139, 168)
(139, 169)
(139, 170)
(139, 171)
(139, 172)
(139, 173)
(139, 174)
(139, 175)
(139, 176)
(139, 203)
(139, 226)
(139, 227)
(139, 228)
(139, 229)
(139, 230)
(139, 231)
(139, 232)
(139, 233)
(139, 234)
(139, 235)
(139, 236)
(140, 144)
(140, 155)
(140, 156)
(140, 157)
(140, 158)
(140, 159)
(140, 160)
(140, 161)
(140, 162)
(140, 163)
(140, 164)
(140, 165)
(140, 166)
(140, 167)
(140, 168)
(140, 169)
(140, 170)
(140, 171)
(140, 172)
(140, 173)
(140, 174)
(140, 175)
(140, 176)
(140, 177)
(140, 204)
(140, 227)
(140, 228)
(140, 229)
(140, 230)
(140, 231)
(140, 232)
(140, 233)
(140, 234)
(140, 235)
(140, 236)
(141, 144)
(141, 155)
(141, 156)
(141, 157)
(141, 158)
(141, 159)
(141, 160)
(141, 161)
(141, 162)
(141, 163)
(141, 164)
(141, 165)
(141, 166)
(141, 167)
(141, 168)
(141, 169)
(141, 170)
(141, 171)
(141, 172)
(141, 173)
(141, 174)
(141, 175)
(141, 176)
(141, 177)
(141, 178)
(141, 205)
(141, 228)
(141, 229)
(141, 230)
(141, 231)
(141, 232)
(141, 233)
(141, 234)
(141, 235)
(141, 236)
(141, 237)
(142, 156)
(142, 157)
(142, 158)
(142, 159)
(142, 160)
(142, 161)
(142, 162)
(142, 163)
(142, 164)
(142, 165)
(142, 166)
(142, 167)
(142, 168)
(142, 169)
(142, 170)
(142, 171)
(142, 172)
(142, 173)
(142, 174)
(142, 175)
(142, 176)
(142, 177)
(142, 178)
(142, 179)
(142, 205)
(142, 206)
(142, 229)
(142, 230)
(142, 231)
(142, 232)
(142, 233)
(142, 234)
(142, 235)
(142, 236)
(142, 237)
(142, 238)
(143, 156)
(143, 157)
(143, 158)
(143, 159)
(143, 160)
(143, 161)
(143, 162)
(143, 163)
(143, 164)
(143, 165)
(143, 166)
(143, 167)
(143, 168)
(143, 169)
(143, 170)
(143, 171)
(143, 172)
(143, 173)
(143, 174)
(143, 175)
(143, 176)
(143, 177)
(143, 178)
(143, 180)
(143, 206)
(143, 230)
(143, 232)
(143, 233)
(143, 234)
(143, 235)
(143, 236)
(143, 237)
(143, 238)
(144, 157)
(144, 158)
(144, 159)
(144, 160)
(144, 161)
(144, 162)
(144, 163)
(144, 164)
(144, 165)
(144, 166)
(144, 167)
(144, 168)
(144, 169)
(144, 170)
(144, 171)
(144, 172)
(144, 173)
(144, 174)
(144, 175)
(144, 176)
(144, 177)
(144, 178)
(144, 179)
(144, 180)
(144, 181)
(144, 230)
(144, 232)
(144, 233)
(144, 234)
(144, 235)
(144, 236)
(144, 237)
(144, 238)
(144, 239)
(145, 157)
(145, 158)
(145, 159)
(145, 160)
(145, 161)
(145, 162)
(145, 163)
(145, 164)
(145, 165)
(145, 166)
(145, 167)
(145, 168)
(145, 169)
(145, 170)
(145, 171)
(145, 172)
(145, 173)
(145, 174)
(145, 175)
(145, 176)
(145, 177)
(145, 178)
(145, 179)
(145, 180)
(145, 181)
(145, 182)
(145, 208)
(145, 209)
(145, 232)
(145, 233)
(145, 234)
(145, 235)
(145, 236)
(145, 237)
(145, 238)
(145, 239)
(145, 240)
(146, 158)
(146, 159)
(146, 160)
(146, 161)
(146, 162)
(146, 163)
(146, 164)
(146, 165)
(146, 166)
(146, 167)
(146, 168)
(146, 169)
(146, 170)
(146, 171)
(146, 172)
(146, 173)
(146, 174)
(146, 175)
(146, 176)
(146, 177)
(146, 178)
(146, 179)
(146, 180)
(146, 181)
(146, 182)
(146, 183)
(146, 208)
(146, 209)
(146, 231)
(146, 232)
(146, 233)
(146, 234)
(146, 235)
(146, 236)
(146, 237)
(146, 238)
(146, 239)
(146, 240)
(146, 241)
(147, 159)
(147, 160)
(147, 161)
(147, 162)
(147, 163)
(147, 164)
(147, 165)
(147, 166)
(147, 167)
(147, 168)
(147, 169)
(147, 170)
(147, 171)
(147, 172)
(147, 173)
(147, 174)
(147, 175)
(147, 176)
(147, 177)
(147, 178)
(147, 179)
(147, 180)
(147, 181)
(147, 182)
(147, 183)
(147, 210)
(147, 233)
(147, 234)
(147, 235)
(147, 236)
(147, 237)
(147, 238)
(147, 239)
(147, 240)
(147, 241)
(148, 159)
(148, 160)
(148, 161)
(148, 162)
(148, 163)
(148, 164)
(148, 165)
(148, 166)
(148, 167)
(148, 168)
(148, 169)
(148, 170)
(148, 171)
(148, 172)
(148, 173)
(148, 174)
(148, 175)
(148, 176)
(148, 177)
(148, 178)
(148, 179)
(148, 180)
(148, 181)
(148, 182)
(148, 183)
(148, 184)
(148, 185)
(148, 210)
(148, 211)
(148, 233)
(148, 234)
(148, 235)
(148, 236)
(148, 237)
(148, 238)
(148, 239)
(148, 240)
(148, 241)
(148, 242)
(149, 160)
(149, 161)
(149, 162)
(149, 163)
(149, 164)
(149, 165)
(149, 166)
(149, 167)
(149, 168)
(149, 169)
(149, 170)
(149, 171)
(149, 172)
(149, 173)
(149, 174)
(149, 175)
(149, 176)
(149, 177)
(149, 178)
(149, 179)
(149, 180)
(149, 181)
(149, 182)
(149, 183)
(149, 184)
(149, 185)
(149, 186)
(149, 211)
(149, 234)
(149, 235)
(149, 236)
(149, 237)
(149, 238)
(149, 239)
(149, 240)
(149, 241)
(149, 242)
(149, 243)
(150, 160)
(150, 161)
(150, 162)
(150, 163)
(150, 164)
(150, 165)
(150, 166)
(150, 167)
(150, 168)
(150, 169)
(150, 170)
(150, 171)
(150, 172)
(150, 173)
(150, 174)
(150, 175)
(150, 176)
(150, 177)
(150, 178)
(150, 179)
(150, 180)
(150, 181)
(150, 182)
(150, 183)
(150, 184)
(150, 185)
(150, 186)
(150, 187)
(150, 212)
(150, 213)
(150, 234)
(150, 235)
(150, 236)
(150, 237)
(150, 238)
(150, 239)
(150, 240)
(150, 241)
(150, 242)
(150, 243)
(151, 145)
(151, 161)
(151, 162)
(151, 163)
(151, 164)
(151, 165)
(151, 166)
(151, 167)
(151, 168)
(151, 169)
(151, 170)
(151, 171)
(151, 172)
(151, 173)
(151, 174)
(151, 175)
(151, 176)
(151, 177)
(151, 178)
(151, 179)
(151, 180)
(151, 181)
(151, 182)
(151, 183)
(151, 184)
(151, 185)
(151, 186)
(151, 187)
(151, 188)
(151, 237)
(151, 238)
(151, 239)
(151, 240)
(151, 241)
(151, 242)
(151, 243)
(151, 244)
(152, 162)
(152, 163)
(152, 164)
(152, 165)
(152, 166)
(152, 167)
(152, 168)
(152, 169)
(152, 170)
(152, 171)
(152, 172)
(152, 173)
(152, 174)
(152, 175)
(152, 176)
(152, 177)
(152, 178)
(152, 179)
(152, 180)
(152, 181)
(152, 182)
(152, 183)
(152, 184)
(152, 185)
(152, 186)
(152, 187)
(152, 188)
(152, 189)
(152, 213)
(152, 214)
(152, 215)
(152, 236)
(152, 237)
(152, 238)
(152, 239)
(152, 240)
(152, 241)
(152, 242)
(152, 243)
(152, 244)
(152, 245)
(153, 163)
(153, 164)
(153, 165)
(153, 166)
(153, 167)
(153, 168)
(153, 169)
(153, 170)
(153, 171)
(153, 172)
(153, 173)
(153, 174)
(153, 175)
(153, 176)
(153, 177)
(153, 178)
(153, 179)
(153, 180)
(153, 181)
(153, 182)
(153, 183)
(153, 184)
(153, 185)
(153, 186)
(153, 187)
(153, 188)
(153, 189)
(153, 190)
(153, 191)
(153, 214)
(153, 215)
(153, 237)
(153, 238)
(153, 239)
(153, 240)
(153, 241)
(153, 242)
(153, 243)
(153, 244)
(153, 245)
(154, 164)
(154, 165)
(154, 166)
(154, 167)
(154, 168)
(154, 169)
(154, 170)
(154, 171)
(154, 172)
(154, 173)
(154, 174)
(154, 175)
(154, 176)
(154, 177)
(154, 178)
(154, 179)
(154, 180)
(154, 181)
(154, 182)
(154, 183)
(154, 184)
(154, 185)
(154, 186)
(154, 187)
(154, 188)
(154, 189)
(154, 190)
(154, 191)
(154, 192)
(154, 215)
(154, 238)
(154, 239)
(154, 240)
(154, 241)
(154, 242)
(154, 243)
(154, 244)
(154, 245)
(154, 246)
(155, 145)
(155, 164)
(155, 165)
(155, 166)
(155, 167)
(155, 168)
(155, 169)
(155, 170)
(155, 171)
(155, 172)
